record_id,project,workflow_id,model_provider,prompt_type,variant,generated_test_code_path,generated_code_text,code_char_length,code_line_count,assertion_count,ui_open_count,click_count,setvalue_count,sendkeys_count,selector_id_count,selector_xpath_count,selector_css_count,text_assertion_count,selenide_usage_count,selenium_usage_count,junit_usage_count,original_final_label,binary_label,binary_label_name,failure_taxonomy_label
HD_OPENAI_P3V3_02427,HelpDeskApp,HD-WF01,OpenAI,P3,3,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF01/P3/OpenAI/HDWF01_P3_OpenAI_V03_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Condition;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;

public class HDWF01_P3_OpenAI_V03_IT {

    private final String baseUrl = ""htt<LOCAL_PATH>"";

    @BeforeEach
    public void setUp() {
        Selenide.open(baseUrl + ""/tickets"");
    }

    @Test
    public void testOpenTicketsPageAndVerifyEmptyTicketList() {
        // Verify that the page heading is correct
        $(""h1"").shouldHave(Condition.text(""HelpDesk Tickets""));

        // Verify that the tickets table is present
        $(""#tickets-table"").shouldBe(Condition.visible);

        // Verify that the empty message is displayed when there are no tickets
        $(""#empty-message"").shouldBe(Condition.visible).shouldHave(Condition.text(""No tickets available""));

        // Verify that the new ticket link is present
        $(""#new-ticket-link"").shouldBe(Condition.visible);
    }
}
",1095,35,5,1,0,0,0,3,0,4,2,16,0,1,Runtime / Driver Error,0,Failure,Runtime / Driver Error
BookStore_BS-WF18_P2_OpenAI_V01,BookStore,BS-WF18,OpenAI,P2,1,generated_tests/BookStore/BS-WF18/P2/OpenAI/BS_WF18_P2_OpenAI_V01_IT.java,"package com.online.book.store;

import com.codeborne.selenide.Configuration;
import io.github.bonigarcia.wdm.WebDriverManager;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.WebDriverRunner.url;

public class BS_WF18_P2_OpenAI_V01_IT {

    @BeforeAll
    static void configureChromeDriverForBookStore() {
        System.setProperty(""webdriver.chrome.driver"",
                ""<USER_HOME>//.cache//selenium//chromedriver//win64//150.0.7871.124//chromedriver.exe"");
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }



    @BeforeAll
    static void setup() {
        WebDriverManager.chromedriver().setup();
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1400x1000"";
    }

    @Test
    void buyBookWithValidDetails() {
        // Register a new user
        open(""/User_Registration"");
        $(""input[name='email']"").setValue(""testuser@example.com"");
        $(""input[name='password']"").setValue(""password123"");
        $(""input[type='button'][value='Register']"").click();

        // Log in with the registered user
        open(""/Login"");
        $(""input[name='email']"").setValue(""testuser@example.com"");
        $(""input[name='password']"").setValue(""password123"");
        $(""input[type='button'][value='Continue']"").click();

        // Navigate to the Buy Book page
        open(""/User_Buy_Book"");

        // Fill in valid book/order details
        $(""input[name='bookId']"").setValue(""1""); // Assuming book ID 1 exists
        $(""input[name='quantity']"").setValue(""1"");
        $(""input[type='button'][value='Buy']"").click();

        // Assert that the order was saved successfully
        $(""body"").shouldHave(text(""Order placed successfully""));
        String currentUrl = url();
        assert currentUrl.equals(""htt<LOCAL_PATH>"") : ""URL did not match expected order details page."";
    }
}
",2177,61,4,3,3,6,0,0,0,10,2,16,4,3,Runtime / Locator Error,0,Failure,Runtime / Locator Error
HD_OPENAI_P1V2_02223,HelpDeskApp,HD-WF07,OpenAI,P1,2,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF07/P1/OpenAI/HDWF07_P1_OpenAI_V02_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Condition;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;

public class HDWF07_P1_OpenAI_V02_IT {

    private static final String BASE_URL = ""htt<LOCAL_PATH>"";
    private static final String TICKET_TITLE = ""Test Ticket - HD-WF07"";
    private static final String TICKET_REQUESTER = ""John Doe"";
    private static final String TICKET_CATEGORY = ""Technical Support"";
    private static final String TICKET_PRIORITY = ""High"";
    private static final String TICKET_STATUS = ""Open"";
    private static final String TICKET_DESCRIPTION = ""This is a test ticket for viewing details."";

    @BeforeEach
    public void setUp() {
        Selenide.open(BASE_URL);
    }

    @Test
    public void testViewTicketDetails() {
        // Create a new ticket
        $(""#createTicketButton"").click();
        $(""#title"").setValue(TICKET_TITLE);
        $(""#requester"").setValue(TICKET_REQUESTER);
        $(""#category"").selectOption(TICKET_CATEGORY);
        $(""#priority"").selectOption(TICKET_PRIORITY);
        $(""#description"").setValue(TICKET_DESCRIPTION);
        $(""#save-ticket-button"").click();

        // Wait for the ticket to be created and displayed in the list
        $(""#ticketList"").shouldHave(Condition.text(TICKET_TITLE));

        // Open the View action for the created ticket
        $(""#ticketList"").find(Condition.text(TICKET_TITLE)).$(""button.viewAction"").click();

        // Verify ticket details
        $(""#ticketDetailTitle"").shouldHave(Condition.text(TICKET_TITLE));
        $(""#ticketDetailRequester"").shouldHave(Condition.text(TICKET_REQUESTER));
        $(""#ticketDetailCategory"").shouldHave(Condition.text(TICKET_CATEGORY));
        $(""#ticketDetailPriority"").shouldHave(Condition.text(TICKET_PRIORITY));
        $(""#ticketDetailStatus"").shouldHave(Condition.text(TICKET_STATUS));
        $(""#ticketDetailDescription"").shouldHave(Condition.text(TICKET_DESCRIPTION));
    }

    @AfterEach
    public void tearDown() {
        // Optionally, clean up after tests if necessary
        Selenide.closeWebDriver();
    }
}
",2317,59,7,1,3,3,0,15,0,16,8,31,1,1,Compilation Error,0,Failure,Compilation Error
HD_DEEPSEEK_P2V1_02552,HelpDeskApp,HD-WF06,DeepSeek,P2,1,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF06/P2/DeepSeek/HDWF06_P2_DeepSeek_V01_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selenide;
import com.codeborne.selenide.SelenideElement;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;

public class HDWF06_P2_DeepSeek_V01_IT {

    @BeforeAll
    static void setup() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browser = ""chrome""; // or ""firefox"", etc.
        // Optional: set timeout if needed
        Configuration.timeout = 10000;
    }

    @Test
    void createAccountTicketAndVerifyInList() {
        // Generate unique test data
        String uniqueTitle = ""Account Issue - "" + System.currentTimeMillis();
        String requester = ""testuser_"" + System.currentTimeMillis();
        String category = ""Account"";
        String priority = ""High"";
        String status = ""Open"";
        String description = ""Need help with account creation."";

        // Navigate to create ticket page
        open(""/tickets/new"");

        // Wait for form to be visible
        $(""#ticket-form"").shouldBe(visible);

        // Fill form
        $(""#title"").setValue(uniqueTitle);
        $(""#requester"").setValue(requester);
        $(""#category"").selectOption(category);
        $(""#priority"").selectOption(priority);
        $(""#status"").selectOption(status);
        $(""#description"").setValue(description);

        // Submit form
        $(""#save-ticket-button"").click();

        // Verify redirect to tickets list
        $(""#tickets-table"").shouldBe(visible);

        // Verify the new ticket appears in the table with correct category
        $(""#tickets-table"").shouldHave(text(uniqueTitle));
        $(""#tickets-table"").shouldHave(text(category));
        // Optional: verify requester and other fields
        $(""#tickets-table"").shouldHave(text(requester));
    }
}
",1966,59,5,1,1,3,0,12,0,12,6,25,0,1,Passed,1,Success,
HD_OPENAI_P3V1_02375,HelpDeskApp,HD-WF09,OpenAI,P3,1,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF09/P3/OpenAI/HDWF09_P3_OpenAI_V01_IT.java,"package com.research.helpdesk;

import com.codeborne.selenide.Configuration;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Selenide.*;
import static com.codeborne.selenide.Condition.*;

public class HDWF09_P3_OpenAI_V01_IT {

    @BeforeAll
    static void setUp() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1366x768"";
    }

    @Test
    void editTicketRequester() {
        // Step 1: Navigate to the tickets page
        open(""/tickets"");

        // Step 2: Click on the new ticket link
        $(""#new-ticket-link"").click();

        // Step 3: Fill in the ticket form
        $(""#title"").setValue(""Test Ticket for Editing"");
        $(""#requester"").setValue(""Original Requester"");
        $(""#category"").selectOption(""General"");
        $(""#priority"").selectOption(""Medium"");
        $(""#status"").selectOption(""Open"");
        $(""#description"").setValue(""This is a test ticket description."");
        
        // Step 4: Save the ticket
        $(""#save-ticket-button"").click();

        // Step 5: Verify the ticket is created
        $(""#tickets-table"").shouldHave(text(""Test Ticket for Editing""));
        $(""#tickets-table"").shouldHave(text(""Original Requester""));

        // Step 6: Edit the ticket requester
        // Assuming we can click on the ticket to edit it
        $(""table#tickets-table tr:has(td:contains('Test Ticket for Editing'))"").click();

        // Step 7: Change the requester name
        $(""#requester"").setValue(""Updated Requester"");

        // Step 8: Save the changes
        $(""#save-ticket-button"").click();

        // Step 9: Verify the requester name is updated
        $(""#tickets-table"").shouldHave(text(""Updated Requester""));
        $(""#tickets-table"").shouldNotHave(text(""Original Requester""));
    }
}
",1872,56,5,1,4,4,0,15,0,15,7,22,0,1,Runtime / Driver Error,0,Failure,Runtime / Driver Error
BookStore_BS-WF12_P2_DeepSeek_V04,BookStore,BS-WF12,DeepSeek,P2,4,generated_tests/BookStore/BS-WF12/P2/DeepSeek/BS_WF12_P2_DeepSeek_V04_IT.java,"package com.online.book.store;

import com.codeborne.selenide.Configuration;
import io.github.bonigarcia.wdm.WebDriverManager;
import com.codeborne.selenide.Selenide;
import com.codeborne.selenide.WebDriverRunner;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;
import org.openqa.selenium.By;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.WebDriverRunner.url;
import static com.codeborne.selenide.Selenide.*;

public class BS_WF12_P2_DeepSeek_V04_IT {

    @BeforeAll
    static void configureChromeDriverForBookStore() {
        WebDriverManager.chromedriver().setup();
        System.setProperty(""webdriver.chrome.driver"",
                ""<USER_HOME>//.cache//selenium//chromedriver//win64//150.0.7871.124//chromedriver.exe"");
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }



    @BeforeAll
    public static void setUp() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1400x1000"";
        Configuration.timeout = 10000;
    }

    @Test
    public void testSearchBookWithInvalidKeyword() {
        // Step 1: Register a new user to ensure we have valid credentials
        open(""/User_Registration"");
        // Wait for registration form to load
        $(""#email"").shouldBe(visible);
        String testEmail = ""testuser_"" + System.currentTimeMillis() + ""@example.com"";
        String testPassword = ""TestPass123!"";
        String testName = ""Test User"";

        // Fill registration form (assuming fields exist based on typical registration)
        // Use name attributes for form fields if available
        $(By.name(""name"")).shouldBe(visible).setValue(testName);
        $(By.name(""email"")).shouldBe(visible).setValue(testEmail);
        $(By.name(""password"")).shouldBe(visible).setValue(testPassword);
        // Click submit button - try to find by value or common selectors
        $(By.xpath(""//input[@type='submit' or @type='button'][contains(@value,'Register') or contains(@value,'Submit')]""))
                .shouldBe(visible).click();

        // Wait for registration to complete - check for success message or redirect
        Selenide.sleep(2000);

        // Step 2: Login with the newly registered user
        open(""/Login"");
        $(""#email"").shouldBe(visible).setValue(testEmail);
        $(""#password"").shouldBe(visible).setValue(testPassword);
        // Click Continue button
        executeJavaScript(""document.querySelector('input[value=/""Continue/""]').click();"");
        Selenide.sleep(2000);

        // Verify we are on user home page after login
        String currentUrl = WebDriverRunner.url();
        assert currentUrl.contains(""/User_Home"") || currentUrl.contains(""/User_Books"") || 
               currentUrl.contains(""/User_View"") : ""Login failed, current URL: "" + currentUrl;

        // Step 3: Navigate to User Books page
        open(""/User_Books"");
        Selenide.sleep(1000);
        // Verify we are on the books page
        $(""body"").shouldBe(visible);

        // Step 4: Search for an invalid book keyword
        String invalidKeyword = ""zzz_invalid_book_"" + System.currentTimeMillis();

        // Try to find search input - common patterns
        boolean searchFound = false;
        try {
            // Try by name attribute
            if ($(By.name(""search"")).exists() || $(By.name(""keyword"")).exists() || 
                $(By.name(""query"")).exists() || $(By.name(""bookName"")).exists()) {
                searchFound = true;
            }
        } catch (Exception e) {
            // Ignore
        }

        // If search field not found by name, try other selectors
        if (!searchFound) {
            try {
                // Try placeholder text
                $(By.cssSelector(""input[placeholder*='search' i], input[placeholder*='Search' i], input[placeholder*='book' i]""))
                        .shouldBe(visible).setValue(invalidKeyword);
                searchFound = true;
            } catch (Exception e) {
                // Try any text input
                try {
                    $(By.cssSelector(""input[type='text']"")).shouldBe(visible).setValue(invalidKeyword);
                    searchFound = true;
                } catch (Exception e2) {
                    // Try to find search button first
                    try {
                        $(By.cssSelector(""button[type='submit'], input[type='submit'], button:contains('Search')""))
                                .shouldBe(visible);
                        // If button exists, there must be an input before it
                        $(By.cssSelector(""input"")).shouldBe(visible).setValue(invalidKeyword);
                        searchFound = true;
                    } catch (Exception e3) {
                        // Fallback - just check page content
                        System.out.println(""Could not find search field, checking page content"");
                    }
                }
            }
        }

        // Submit search if we found a search field
        if (searchFound) {
            // Try to click search button
            try {
                $(By.cssSelector(""button[type='submit'], input[type='submit'], button:contains('Search'), input[value*='Search' i]""))
                        .shouldBe(visible).click();
            } catch (Exception e) {
                // Try pressing Enter
                Selenide.actions().sendKeys(org.openqa.selenium.Keys.ENTER).perform();
            }
            Selenide.sleep(2000);
        }

        // Step 5: Verify the search results - should show no matching books or remain stable
        String pageText = $(""body"").getText().toLowerCase();
        String pageUrl = WebDriverRunner.url();

        // Assertions for expected behavior
        boolean noResultsFound = pageText.contains(""no results"") || 
                                 pageText.contains(""no books"") || 
                                 pageText.contains(""not found"") ||
                                 pageText.contains(""no matching"") ||
                                 pageText.contains(""no record"") ||
                                 pageText.contains(""0 results"") ||
                                 pageText.contains(""no data"");

        // If no specific ""no results"" message, at least verify page is stable (no error)
        if (!noResultsFound) {
            // Check for error indicators
            assert !pageText.contains(""error"") || pageText.contains(""no error"") : 
                   ""Page should not show error: "" + pageText;
            assert !pageText.contains(""exception"") : ""Page should not show exception"";
            assert !pageText.contains(""500"") : ""Page should not show server error 500"";
            assert !pageText.contains(""404"") : ""Page should not show 404 error"";
            assert !pageText.contains(""stacktrace"") : ""Page should not show stack trace"";
        }

        // Verify we are still on a valid page (not redirected to error page)
        assert !pageUrl.contains(""error"") : ""Should not be on error page: "" + pageUrl;
        assert !pageUrl.contains(""Error"") : ""Should not be on Error page: "" + pageUrl;

        // Additional verification: the invalid keyword should not appear in results as a valid book
        // If there are book listings, check that none match our invalid keyword
        if (pageText.contains(invalidKeyword.toLowerCase())) {
            // The keyword might appear in the search field itself, so check if it's in results
            // This is a soft check - the keyword might appear in the search box
            System.out.println(""Note: Invalid keyword found in page text (likely in search field)"");
        }

        // Final assertion: page should be stable and functional
        $(""body"").shouldBe(visible);
        System.out.println(""Test completed successfully. Page URL: "" + pageUrl);
    }
}
",8042,175,47,3,3,8,1,3,2,24,19,46,20,11,Runtime / Locator Error,0,Failure,Runtime / Locator Error
JPetStore6_JPS-WF06_P1_DeepSeek_V01,JPetStore 6,JPS-WF06,DeepSeek,P1,1,generated_tests/JPetStore6/JPS-WF06/P1/DeepSeek/JPS_WF06_P1_DeepSeek_V01_IT.java,"package org.mybatis.jpetstore;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Condition.text;
import static com.codeborne.selenide.Selenide.$;
import static com.codeborne.selenide.Selenide.open;

public class JPS_WF06_P1_DeepSeek_V01_IT {

    @BeforeEach
    public void setUp() {
        Configuration.browser = ""chrome"";
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }

    @Test
    public void testReptilesCategoryProductListing() {
        // Open welcome page
        open(""/jpetstore"");
        
        // Enter the store by clicking ""Enter the Store"" link
        $(""a[href*='actions/Catalog.action']"").click();
        
        // Click on Reptiles category
        $(""a[href*='categoryId=REPTILES']"").click();
        
        // Verify Rattlesnake is present
        $(""#Catalog"").shouldHave(text(""Rattlesnake""));
        
        // Verify Iguana is present
        $(""#Catalog"").shouldHave(text(""Iguana""));
    }
}
",1137,39,2,1,2,0,0,2,0,4,4,14,0,1,Passed,1,Success,
BookStore_BS-WF02_P2_DeepSeek_V04,BookStore,BS-WF02,DeepSeek,P2,4,generated_tests/BookStore/BS-WF02/P2/DeepSeek/BS_WF02_P2_DeepSeek_V04_IT.java,"package com.online.book.store;

import com.codeborne.selenide.Configuration;
import io.github.bonigarcia.wdm.WebDriverManager;
import com.codeborne.selenide.SelenideElement;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.WebDriverRunner.url;
import static com.codeborne.selenide.Selenide.*;

public class BS_WF02_P2_DeepSeek_V04_IT {

    @BeforeAll
    static void configureChromeDriverForBookStore() {
        WebDriverManager.chromedriver().setup();
        System.setProperty(""webdriver.chrome.driver"",
                ""<USER_HOME>//.cache//selenium//chromedriver//win64//150.0.7871.124//chromedriver.exe"");
        Configuration.browser = ""chrome"";
        Configuration.headless = true;
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.timeout = 10000;
    }



    @BeforeAll
    public static void setUp() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        Configuration.browserSize = ""1400x1000"";
        Configuration.timeout = 10000;
        Configuration.pageLoadStrategy = ""eager"";
    }

    @Test
    public void testLoginPageDisplay() {
        // Open the login page
        open(""/Login"");

        // Verify we are on the correct page by checking URL
        String currentUrl = url();
        assert currentUrl.contains(""/Login"") : ""Expected URL to contain /Login but was: "" + currentUrl;

        // Verify the page title is not empty and contains relevant text
        String pageTitle = title();
        assert pageTitle != null && !pageTitle.isEmpty() : ""Page title should not be empty"";
        assert pageTitle.toLowerCase().contains(""login"") || pageTitle.toLowerCase().contains(""book"") 
            : ""Page title should contain 'login' or 'book', but was: "" + pageTitle;

        // Verify the login form is present
        SelenideElement loginForm = $(""form"");
        loginForm.should(exist);
        loginForm.shouldBe(visible);

        // Verify email input field exists and is visible
        SelenideElement emailInput = $(""#email"");
        emailInput.should(exist);
        emailInput.shouldBe(visible);
        emailInput.shouldHave(attribute(""name"", ""email""));
        emailInput.shouldHave(attribute(""placeholder"", ""Enter Your Email""));

        // Verify password input field exists and is visible
        SelenideElement passwordInput = $(""#password"");
        passwordInput.should(exist);
        passwordInput.shouldBe(visible);
        passwordInput.shouldHave(attribute(""name"", ""password""));
        passwordInput.shouldHave(attribute(""placeholder"", ""Enter Your Password""));

        // Verify the Continue button exists and is visible
        SelenideElement continueButton = $(""input[value='Continue']"");
        continueButton.should(exist);
        continueButton.shouldBe(visible);
        continueButton.shouldHave(attribute(""type"", ""button""));
        continueButton.shouldHave(attribute(""onclick"", ""Verify()""));

        // Verify the form action attribute is correct
        loginForm.shouldHave(attribute(""action"", ""/VerifyLogin""));

        // Verify there is a link or navigation to registration page
        SelenideElement registrationLink = $(""a[href*='User_Registration']"");
        if (registrationLink.exists()) {
            registrationLink.shouldBe(visible);
            registrationLink.shouldHave(text(""Register""));
        }

        // Verify page body contains expected text elements
        String bodyText = $(""body"").getText().toLowerCase();
        assert bodyText.contains(""email"") || bodyText.contains(""password"") 
            : ""Page body should contain email or password text"";
        assert bodyText.contains(""login"") || bodyText.contains(""sign in"") 
            : ""Page body should contain login or sign in text"";

        // Additional verification: check that the form has proper structure
        SelenideElement formElement = $(""form[action='/VerifyLogin']"");
        formElement.should(exist);
        formElement.shouldBe(visible);

        // Verify the form contains exactly the expected input fields
        long inputCount = formElement.$$(""input"").size();
        assert inputCount >= 2 : ""Form should have at least 2 input fields, found: "" + inputCount;

        // Verify no unexpected error messages are displayed
        SelenideElement errorElement = $("".error, .alert, .message"");
        if (errorElement.exists()) {
            errorElement.shouldNotBe(visible);
        }

        // Verify the page is fully loaded by checking for common HTML elements
        $(""html"").should(exist);
        $(""head"").should(exist);
        $(""body"").should(exist);

        // Verify the form has a submit mechanism (either button or input type submit)
        boolean hasSubmitButton = formElement.$$(""input[type='button'], input[type='submit'], button[type='submit']"").size() > 0;
        assert hasSubmitButton : ""Form should have a submit button or input"";

        // Verify the email field is enabled for input
        emailInput.shouldBe(enabled);
        
        // Verify the password field is enabled for input
        passwordInput.shouldBe(enabled);

        // Verify the Continue button is clickable
        continueButton.shouldBe(enabled);
        continueButton.shouldHave(value(""Continue""));

        // Additional page content verification
        String pageContent = $(""body"").getText();
        assert pageContent != null && !pageContent.isEmpty() : ""Page content should not be empty"";
        
        // Verify the page contains form-related text
        boolean hasFormText = pageContent.toLowerCase().contains(""email"") || 
                             pageContent.toLowerCase().contains(""password"") ||
                             pageContent.toLowerCase().contains(""continue"");
        assert hasFormText : ""Page should contain form-related text (email, password, or continue)"";
    }
}
",5972,139,42,1,0,0,0,2,0,14,14,46,4,10,Runtime / Locator Error,0,Failure,Runtime / Locator Error
JPS_CLAUDE_P2V1_02303,JPetStore 6,JPS-WF22,Claude,P2,1,<USER_HOME>/Desktop/Research1/generated_tests/JPetStore6/JPS-WF22/P2/Claude/JPSWF22_P2_Claude_V01_IT.java,"package org.mybatis.jpetstore;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selenide;
import org.junit.jupiter.api.AfterEach;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.Test;
import org.openqa.selenium.By;

import java.util.concurrent.TimeUnit;

import static com.codeborne.selenide.Condition.visible;
import static com.codeborne.selenide.Selenide.$;
import static com.codeborne.selenide.Selenide.open;

public class JPSWF22_P2_Claude_V01_IT {

  @BeforeAll
  public static void setupClass() {
    Configuration.browser = ""chrome"";
    Configuration.headless = true;
    Configuration.timeout = TimeUnit.SECONDS.toMillis(10);
    Configuration.baseUrl = ""htt<LOCAL_PATH>"";
  }

  @AfterEach
  public void tearDown() {
    Selenide.closeWebDriver();
  }

  @Test
  public void testSignOutAfterLogin() {
    open(""/actions/Catalog.action"");

    $(By.linkText(""Sign In"")).click();

    $(By.name(""username"")).setValue(""j2ee"");
    $(By.name(""password"")).setValue(""j2ee"");
    $(By.name(""signon"")).click();

    $(By.linkText(""Sign Out"")).shouldBe(visible);

    $(By.linkText(""Sign Out"")).click();

    $(By.linkText(""Sign In"")).shouldBe(visible);
  }
}
",1225,48,2,1,3,2,0,0,0,7,4,18,8,1,Passed,1,Success,
HD_DEEPSEEK_P2V2_02587,HelpDeskApp,HD-WF11,DeepSeek,P2,2,<USER_HOME>/Desktop/Research1/generated_tests/HelpDeskApp/HD-WF11/P2/DeepSeek/HDWF11_P2_DeepSeek_V02_IT.java,"package com.research.helpdesk;

import static com.codeborne.selenide.Condition.*;
import static com.codeborne.selenide.Selenide.*;

import com.codeborne.selenide.Configuration;
import com.codeborne.selenide.Selectors;
import com.codeborne.selenide.SelenideElement;
import org.junit.jupiter.api.BeforeAll;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

class HelpDeskEditTicketPriorityTest {

    @BeforeAll
    static void setup() {
        Configuration.baseUrl = ""htt<LOCAL_PATH>"";
        // optional: set timeout for stability
        Configuration.timeout = 10000;
    }

    @BeforeEach
    void openMainPage() {
        open(""/tickets"");
    }

    @Test
    void testEditTicketPriorityFromMediumToHigh() {
        // Generate unique ticket data
        String uniqueId = Long.toString(System.currentTimeMillis());
        String title = ""HD-WF11 Test Ticket "" + uniqueId;
        String requester = ""testuser_"" + uniqueId;
        String category = ""Software"";
        String description = ""Test description for priority change"";

        // --- Step 1: Create a new ticket ---
        open(""/tickets/new"");
        $(""#new-ticket-link"").shouldNot(exist); // just to ensure we are on the create page

        // Fill the form
        $(""#title"").shouldBe(visible).setValue(title);
        $(""#requester"").shouldBe(visible).setValue(requester);
        $(""#category"").selectOption(category);
        // Ensure priority is set to ""Medium"" (default)
        $(""#priority"").selectOption(""Medium"");
        // Status can be ""Open"" (default)
        $(""#status"").selectOption(""Open"");
        $(""#description"").shouldBe(visible).setValue(description);

        // Submit the ticket
        $(""#save-ticket-button"").shouldBe(visible).click();

        // Wait for the main tickets list page to load (redirect after save)
        $(""#tickets-table"").shouldBe(visible);

        // --- Step 2: Find the created ticket in the table and navigate to edit page ---
        // Use search if available, otherwise locate row by title text
        // First, search for the ticket (optional but robust)
        $(""#keyword"").shouldBe(visible).setValue(title);
        $(""#search-button"").click();

        // Wait for table to show the filtered result
        SelenideElement ticketRow = $(""#tickets-table"")
                .find(Selectors.byText(title))
                .closest(""tr"")
                .shouldBe(visible);

        // Click the ""Edit"" link in that row
        // Assume the edit link has text ""Edit"" or contains ""edit"" in href
        ticketRow.find(Selectors.byText(""Edit"")).shouldBe(visible).click();

        // Now on edit page: /tickets/edit/{id}
        // Wait for the form to appear
        $(""#ticket-form"").shouldBe(visible);

        // --- Step 3: Change priority from Medium to High ---
        $(""#priority"").selectOption(""High"");

        // --- Step 4: Save the changes ---
        $(""#save-ticket-button"").shouldBe(visible).click();

        // After save, we are redirected to the tickets list
        // Wait for table again
        $(""#tickets-table"").shouldBe(visible);

        // --- Step 5: Verify the priority update ---
        // First, search for the updated ticket
        $(""#keyword"").clear();
        $(""#keyword"").shouldBe(visible).setValue(title);
        $(""#search-button"").click();

        // The row should now show ""High"" in the priority column
        // We assume the priority column is visible text inside the row
        // Locate the row again (may be new row if page reloaded)
        SelenideElement updatedRow = $(""#tickets-table"")
                .find(Selectors.byText(title))
                .closest(""tr"")
                .shouldBe(visible);

        // Verify that the row contains ""High"" (priority text)
        updatedRow.shouldHave(text(""High""));

        // Optionally verify that it does NOT contain ""Medium""
        updatedRow.shouldNotHave(text(""Medium""));
    }
}
",3967,107,18,2,5,5,0,20,0,20,6,43,0,1,Runtime / Driver Error,0,Failure,Runtime / Driver Error
